,Anomalies(#),Blockade(#),DeepSurveyedGoals(#),DeepSurveyedGoals(Positions),Goals(#),Hotspots(Positions),RemoraAttacks(#),SurveyedGoals(#),SurveyedGoals(Positions),Time,index
23,0,0,0,,23,Tx3y1;Tx1y3,0,23,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx3y0,325.0,22
24,0,0,0,,24,Tx3y1;Tx1y3,0,24,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx3y0,306.0,22
25,0,0,0,,25,Tx3y1;Tx1y3,0,25,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y1;Tx2y1;Tx1y0;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1;Tx3y0,287.0,22
0,0,0,0,,0,,0,0,,599.0,23
1,0,0,0,,1,,0,1,Tx0y3,593.0,23
2,0,0,0,,2,,0,2,Tx0y3;Tx0y2,584.0,23
3,0,0,0,,3,,0,3,Tx0y3;Tx0y2;Tx1y2,575.0,23
4,0,0,0,,4,,0,4,Tx0y3;Tx0y2;Tx1y2;Tx1y1,566.0,23
5,0,0,0,,5,,0,5,Tx0y3;Tx0y2;Tx1y2;Tx1y1;Tx2y2,557.0,23
6,0,0,0,,6,Tx1y3,0,6,Tx0y3;Tx0y2;Tx1y2;Tx1y3;Tx1y1;Tx2y2,547.0,23
7,0,0,0,,7,Tx1y3,0,7,Tx0y3;Tx0y2;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,540.0,23
8,0,0,0,,8,Tx1y3,0,8,Tx0y3;Tx0y2;Tx2y3;Tx2y2;Tx1y2;Tx1y3;Tx1y4;Tx1y1,529.0,23
9,0,0,0,,9,Tx1y3,0,9,Tx0y3;Tx0y2;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx1y3;Tx1y4;Tx1y1,520.0,23
10,0,0,0,,10,Tx1y3,0,10,Tx0y3;Tx0y2;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,511.0,23
11,0,0,0,,11,Tx1y3,0,11,Tx0y3;Tx0y2;Tx2y3;Tx2y2;Tx3y4;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,502.0,23
12,0,0,0,,12,Tx1y3,0,12,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,484.0,23
13,0,0,0,,13,Tx1y3,0,13,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y3;Tx1y4;Tx1y1,472.0,23
14,0,0,0,,14,Tx1y3,0,14,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,462.0,23
15,0,0,0,,15,Tx1y3,0,15,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,448.0,23
16,0,0,0,,16,Tx1y3;Tx3y1,0,16,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,439.0,23
17,0,0,0,,17,Tx1y3;Tx3y1,0,17,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,429.0,23
18,0,0,0,,18,Tx1y3;Tx3y1,0,18,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx2y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx4y3;Tx1y3;Tx1y4;Tx1y1,420.0,23
19,0,0,0,,19,Tx1y3;Tx3y1,0,19,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx4y3;Tx1y3;Tx1y4;Tx1y1,411.0,23
20,0,0,0,,20,Tx1y3;Tx3y1,0,20,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx2y0;Tx4y3;Tx1y3;Tx1y4;Tx1y1,402.0,23
21,0,0,0,,21,Tx1y3;Tx3y1,0,21,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx0y4;Tx2y0;Tx4y3;Tx1y3;Tx1y4;Tx1y1,375.0,23
22,0,0,0,,22,Tx1y3;Tx3y1,0,22,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,358.0,23
23,0,0,0,,23,Tx1y3;Tx3y1,0,23,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,342.0,23
24,0,0,0,,24,Tx1y3;Tx3y1,0,24,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,334.0,23
25,0,0,0,,25,Tx1y3;Tx3y1,0,25,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,315.0,23
0,0,0,0,,0,,0,0,,599.0,24
1,0,0,0,,1,,0,1,Tx0y4,593.0,24
2,0,0,0,,2,,0,2,Tx0y3;Tx0y4,584.0,24
3,0,0,0,,3,,0,3,Tx0y3;Tx0y4;Tx1y4,575.0,24
4,0,0,0,,4,Tx1y3,0,4,Tx0y3;Tx0y4;Tx1y3;Tx1y4,565.0,24
5,0,0,0,,5,Tx1y3,0,5,Tx0y3;Tx2y3;Tx0y4;Tx1y3;Tx1y4,557.0,24
6,0,0,0,,6,Tx1y3,0,6,Tx0y3;Tx2y3;Tx0y4;Tx1y2;Tx1y3;Tx1y4,546.0,24
7,0,0,0,,7,Tx1y3,0,7,Tx0y3;Tx2y3;Tx2y2;Tx0y4;Tx1y2;Tx1y3;Tx1y4,537.0,24
8,0,0,0,,8,Tx1y3,0,8,Tx0y3;Tx2y3;Tx2y2;Tx1y2;Tx0y4;Tx1y3;Tx1y4;Tx1y1,527.0,24
9,0,0,0,,9,Tx1y3,0,9,Tx0y3;Tx0y2;Tx2y3;Tx2y2;Tx1y2;Tx0y4;Tx1y3;Tx1y4;Tx1y1,518.0,24
10,0,0,0,,10,Tx1y3,0,10,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx1y2;Tx0y4;Tx1y3;Tx1y4;Tx1y1,509.0,24
11,0,0,0,,11,Tx1y3,0,11,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx1y2;Tx0y4;Tx1y3;Tx1y4;Tx1y1,469.0,24
12,0,0,0,,12,Tx1y3,0,12,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx0y4;Tx1y3;Tx1y4;Tx1y1,456.0,24
13,0,0,0,,13,Tx1y3,0,13,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx0y4;Tx3y2;Tx1y3;Tx1y4;Tx1y1,444.0,24
14,0,0,0,,14,Tx1y3,0,14,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx1y2;Tx3y3;Tx2y4;Tx0y4;Tx3y2;Tx1y3;Tx1y4;Tx1y1,433.0,24
15,0,0,0,,15,Tx1y3,0,15,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx3y4;Tx0y4;Tx1y3;Tx1y4;Tx1y1,424.0,24
16,0,0,0,,16,Tx1y3,0,16,Tx0y3;Tx0y2;Tx0y1;Tx2y1;Tx2y3;Tx2y2;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx1y0;Tx3y4;Tx0y4;Tx1y3;Tx1y4;Tx1y1,406.0,24
17,0,0,0,,17,Tx3y1;Tx1y3,0,17,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx1y3;Tx1y4;Tx1y1,394.0,24
18,0,0,0,,18,Tx3y1;Tx1y3,0,18,Tx0y3;Tx0y2;Tx0y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx1y3;Tx1y4;Tx1y1,386.0,24
19,0,0,0,,19,Tx3y1;Tx1y3,0,19,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx1y3;Tx1y4;Tx1y1,376.0,24
20,0,0,0,,20,Tx3y1;Tx1y3,0,20,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx1y3;Tx1y4;Tx1y1,367.0,24
21,0,0,0,,21,Tx3y1;Tx1y3,0,21,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx1y3;Tx1y4;Tx1y1,358.0,24
22,0,0,0,,22,Tx3y1;Tx1y3,0,22,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y2;Tx1y3;Tx1y4;Tx1y1,345.0,24
23,0,0,0,,23,Tx3y1;Tx1y3,0,23,Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,338.0,24
24,0,0,0,,24,Tx3y1;Tx1y3,0,24,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,318.0,24
25,0,0,0,,25,Tx3y1;Tx1y3,0,25,Tx0y0;Tx0y3;Tx0y2;Tx0y1;Tx4y1;Tx4y0;Tx2y3;Tx2y2;Tx3y1;Tx3y4;Tx3y2;Tx1y2;Tx3y3;Tx3y0;Tx2y4;Tx2y1;Tx1y0;Tx0y4;Tx4y4;Tx2y0;Tx4y3;Tx4y2;Tx1y3;Tx1y4;Tx1y1,298.0,24
